S_No,Location,Zone_Type,Year,Month,Month_Name,Noise_Day_dB,Noise_Night_dB,Base_2008_Day_dB,Base_2008_Night_dB,Zone_Category
33,Rana Pratap Bagh,Residential,2023,5,May,74.53,63.03,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,6,Jun,73.85,62.68,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,7,Jul,73.68,62.96,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,8,Aug,73.87,63.0,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,9,Sep,72.82,62.71,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,10,Oct,73.76,63.32,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,11,Nov,73.55,62.79,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2023,12,Dec,72.71,62.38,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,1,Jan,73.69,62.16,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,2,Feb,73.25,62.43,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,3,Mar,74.04,63.33,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,4,Apr,73.95,62.44,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,5,May,74.33,63.63,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,6,Jun,74.91,63.69,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,7,Jul,74.38,63.08,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,8,Aug,74.4,63.01,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,9,Sep,74.86,63.23,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,10,Oct,73.96,63.08,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,11,Nov,73.85,62.89,61.29,52.51,Critical
33,Rana Pratap Bagh,Residential,2024,12,Dec,73.84,62.72,61.29,52.51,Critical
34,Rohini,Commercial,2020,1,Jan,66.24,59.89,62.84,54.86,High
34,Rohini,Commercial,2020,2,Feb,66.75,59.65,62.84,54.86,High
34,Rohini,Commercial,2020,3,Mar,66.99,59.83,62.84,54.86,High
34,Rohini,Commercial,2020,4,Apr,67.65,59.35,62.84,54.86,High
34,Rohini,Commercial,2020,5,May,68.64,60.51,62.84,54.86,High
34,Rohini,Commercial,2020,6,Jun,67.87,59.99,62.84,54.86,High
34,Rohini,Commercial,2020,7,Jul,67.97,60.25,62.84,54.86,High
34,Rohini,Commercial,2020,8,Aug,67.67,60.08,62.84,54.86,High
34,Rohini,Commercial,2020,9,Sep,67.53,60.25,62.84,54.86,High
34,Rohini,Commercial,2020,10,Oct,67.76,59.71,62.84,54.86,High
34,Rohini,Commercial,2020,11,Nov,67.78,60.21,62.84,54.86,High
34,Rohini,Commercial,2020,12,Dec,67.99,59.08,62.84,54.86,High
34,Rohini,Commercial,2021,1,Jan,70.13,61.2,62.84,54.86,High
34,Rohini,Commercial,2021,2,Feb,70.45,61.76,62.84,54.86,Critical
34,Rohini,Commercial,2021,3,Mar,71.5,61.99,62.84,54.86,Critical
34,Rohini,Commercial,2021,4,Apr,70.35,62.28,62.84,54.86,Critical
34,Rohini,Commercial,2021,5,May,70.54,62.85,62.84,54.86,Critical
34,Rohini,Commercial,2021,6,Jun,70.7,62.83,62.84,54.86,Critical
34,Rohini,Commercial,2021,7,Jul,70.5,62.62,62.84,54.86,Critical
34,Rohini,Commercial,2021,8,Aug,71.69,62.63,62.84,54.86,Critical
34,Rohini,Commercial,2021,9,Sep,70.48,62.31,62.84,54.86,Critical
34,Rohini,Commercial,2021,10,Oct,71.04,62.66,62.84,54.86,Critical
34,Rohini,Commercial,2021,11,Nov,70.18,62.4,62.84,54.86,Critical
34,Rohini,Commercial,2021,12,Dec,69.15,61.73,62.84,54.86,High
34,Rohini,Commercial,2022,1,Jan,73.83,64.81,62.84,54.86,Critical
34,Rohini,Commercial,2022,2,Feb,74.24,64.3,62.84,54.86,Critical
34,Rohini,Commercial,2022,3,Mar,74.34,65.08,62.84,54.86,Critical
34,Rohini,Commercial,2022,4,Apr,75.0,65.05,62.84,54.86,Critical
34,Rohini,Commercial,2022,5,May,75.14,65.63,62.84,54.86,Critical
34,Rohini,Commercial,2022,6,Jun,75.32,65.59,62.84,54.86,Critical
34,Rohini,Commercial,2022,7,Jul,76.2,65.09,62.84,54.86,Critical
34,Rohini,Commercial,2022,8,Aug,74.29,65.56,62.84,54.86,Critical
34,Rohini,Commercial,2022,9,Sep,74.56,65.02,62.84,54.86,Critical
34,Rohini,Commercial,2022,10,Oct,74.72,65.24,62.84,54.86,Critical
34,Rohini,Commercial,2022,11,Nov,75.37,65.26,62.84,54.86,Critical
34,Rohini,Commercial,2022,12,Dec,74.57,64.3,62.84,54.86,Critical
34,Rohini,Commercial,2023,1,Jan,74.57,64.47,62.84,54.86,Critical
34,Rohini,Commercial,2023,2,Feb,74.91,65.71,62.84,54.86,Critical
34,Rohini,Commercial,2023,3,Mar,75.94,65.65,62.84,54.86,Critical
34,Rohini,Commercial,2023,4,Apr,76.02,65.71,62.84,54.86,Critical
34,Rohini,Commercial,2023,5,May,76.41,66.35,62.84,54.86,Critical
34,Rohini,Commercial,2023,6,Jun,75.88,66.41,62.84,54.86,Critical
34,Rohini,Commercial,2023,7,Jul,76.7,66.1,62.84,54.86,Critical
34,Rohini,Commercial,2023,8,Aug,76.31,66.86,62.84,54.86,Critical
34,Rohini,Commercial,2023,9,Sep,75.79,65.94,62.84,54.86,Critical
34,Rohini,Commercial,2023,10,Oct,75.73,66.07,62.84,54.86,Critical
34,Rohini,Commercial,2023,11,Nov,75.91,65.78,62.84,54.86,Critical
34,Rohini,Commercial,2023,12,Dec,74.82,65.48,62.84,54.86,Critical
34,Rohini,Commercial,2024,1,Jan,76.61,66.25,62.84,54.86,Critical
34,Rohini,Commercial,2024,2,Feb,76.61,66.15,62.84,54.86,Critical
34,Rohini,Commercial,2024,3,Mar,77.03,66.6,62.84,54.86,Critical
34,Rohini,Commercial,2024,4,Apr,76.65,66.82,62.84,54.86,Critical
34,Rohini,Commercial,2024,5,May,76.93,66.73,62.84,54.86,Critical
34,Rohini,Commercial,2024,6,Jun,77.61,67.21,62.84,54.86,Critical
34,Rohini,Commercial,2024,7,Jul,76.85,67.34,62.84,54.86,Critical
34,Rohini,Commercial,2024,8,Aug,77.26,66.61,62.84,54.86,Critical
34,Rohini,Commercial,2024,9,Sep,76.21,66.58,62.84,54.86,Critical
34,Rohini,Commercial,2024,10,Oct,76.85,66.85,62.84,54.86,Critical
34,Rohini,Commercial,2024,11,Nov,76.58,65.92,62.84,54.86,Critical
34,Rohini,Commercial,2024,12,Dec,76.07,66.13,62.84,54.86,Critical
35,Sarita Vihar,Commercial,2020,1,Jan,67.81,59.48,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,2,Feb,68.43,59.22,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,3,Mar,68.78,60.02,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,4,Apr,68.9,60.31,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,5,May,69.32,60.37,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,6,Jun,68.62,61.12,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,7,Jul,68.81,60.66,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,8,Aug,69.05,60.08,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,9,Sep,68.6,60.01,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,10,Oct,68.51,60.41,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,11,Nov,67.66,59.86,63.72,55.18,High
35,Sarita Vihar,Commercial,2020,12,Dec,68.3,60.06,63.72,55.18,High
35,Sarita Vihar,Commercial,2021,1,Jan,71.03,62.26,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,2,Feb,71.14,62.7,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,3,Mar,71.68,62.66,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,4,Apr,72.52,62.56,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,5,May,72.98,62.53,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,6,Jun,73.21,63.08,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,7,Jul,72.26,62.52,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,8,Aug,71.88,62.58,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,9,Sep,71.62,62.65,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,10,Oct,72.44,62.95,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,11,Nov,71.88,62.26,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2021,12,Dec,70.91,62.83,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,1,Jan,74.77,65.49,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,2,Feb,75.16,65.09,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,3,Mar,76.19,65.77,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,4,Apr,76.02,65.47,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,5,May,76.34,65.89,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,6,Jun,76.92,65.99,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,7,Jul,76.61,66.38,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,8,Aug,76.21,65.78,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,9,Sep,75.25,64.7,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,10,Oct,76.22,65.66,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,11,Nov,75.55,65.46,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2022,12,Dec,75.24,65.43,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,1,Jan,76.09,65.47,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,2,Feb,76.66,65.72,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,3,Mar,76.97,65.95,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,4,Apr,76.8,66.32,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,5,May,77.37,66.63,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,6,Jun,77.45,66.14,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,7,Jul,77.19,66.83,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,8,Aug,76.94,66.32,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,9,Sep,77.25,65.98,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,10,Oct,76.44,66.34,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,11,Nov,76.57,65.8,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2023,12,Dec,76.19,65.94,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,1,Jan,77.06,66.58,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,2,Feb,77.99,66.49,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,3,Mar,77.87,66.74,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,4,Apr,77.72,66.91,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,5,May,78.17,67.4,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,6,Jun,79.5,67.28,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,7,Jul,78.19,67.37,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,8,Aug,78.22,67.27,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,9,Sep,78.37,66.26,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,10,Oct,77.11,67.04,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,11,Nov,78.2,66.42,63.72,55.18,Critical
35,Sarita Vihar,Commercial,2024,12,Dec,76.06,66.76,63.72,55.18,Critical
36,Shalimar Bagh,Residential,2020,1,Jan,69.22,62.0,62.5,55.71,High
36,Shalimar Bagh,Residential,2020,2,Feb,68.93,62.14,62.5,55.71,High
36,Shalimar Bagh,Residential,2020,3,Mar,69.86,62.54,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,4,Apr,70.32,62.07,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,5,May,70.08,62.79,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,6,Jun,70.52,63.17,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,7,Jul,70.74,62.67,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,8,Aug,70.14,63.2,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,9,Sep,70.66,62.69,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,10,Oct,70.25,62.49,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2020,11,Nov,68.86,62.98,62.5,55.71,High
36,Shalimar Bagh,Residential,2020,12,Dec,69.32,62.78,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,1,Jan,70.57,63.99,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,2,Feb,72.07,64.06,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,3,Mar,71.93,64.23,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,4,Apr,71.49,64.84,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,5,May,72.18,64.78,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,6,Jun,71.99,64.48,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,7,Jul,72.99,64.63,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,8,Aug,72.7,64.51,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,9,Sep,71.18,64.6,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,10,Oct,71.88,64.74,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,11,Nov,71.83,63.77,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2021,12,Dec,71.39,64.59,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,1,Jan,73.52,65.41,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,2,Feb,73.95,65.59,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,3,Mar,74.1,65.5,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,4,Apr,74.41,66.34,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,5,May,74.29,66.66,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,6,Jun,74.78,66.16,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,7,Jul,75.02,66.24,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,8,Aug,74.62,66.04,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,9,Sep,74.1,66.08,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,10,Oct,74.44,65.53,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,11,Nov,73.57,66.11,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2022,12,Dec,73.47,65.37,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,1,Jan,73.38,65.61,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,2,Feb,73.31,66.0,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,3,Mar,74.38,66.04,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,4,Apr,74.89,66.64,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,5,May,76.06,66.28,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,6,Jun,75.88,67.22,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,7,Jul,74.91,66.89,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,8,Aug,74.74,66.69,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,9,Sep,75.32,66.61,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,10,Oct,75.12,66.5,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,11,Nov,74.03,66.27,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2023,12,Dec,74.6,65.57,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,1,Jan,74.2,66.37,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,2,Feb,74.43,66.19,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,3,Mar,75.15,66.32,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,4,Apr,75.23,67.14,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,5,May,75.4,66.65,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,6,Jun,75.87,67.55,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,7,Jul,75.84,67.09,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,8,Aug,75.64,66.51,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,9,Sep,75.62,66.95,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,10,Oct,75.46,67.33,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,11,Nov,74.87,67.07,62.5,55.71,Critical
36,Shalimar Bagh,Residential,2024,12,Dec,74.88,66.33,62.5,55.71,Critical
37,Shanti Vihar,Residential,2020,1,Jan,67.97,58.82,61.53,52.76,High
37,Shanti Vihar,Residential,2020,2,Feb,68.67,58.63,61.53,52.76,High
37,Shanti Vihar,Residential,2020,3,Mar,68.37,59.56,61.53,52.76,High
37,Shanti Vihar,Residential,2020,4,Apr,68.74,59.72,61.53,52.76,High
37,Shanti Vihar,Residential,2020,5,May,69.96,59.53,61.53,52.76,High
37,Shanti Vihar,Residential,2020,6,Jun,69.75,59.5,61.53,52.76,High
37,Shanti Vihar,Residential,2020,7,Jul,69.58,59.81,61.53,52.76,High
37,Shanti Vihar,Residential,2020,8,Aug,69.17,59.36,61.53,52.76,High
37,Shanti Vihar,Residential,2020,9,Sep,68.12,59.5,61.53,52.76,High
37,Shanti Vihar,Residential,2020,10,Oct,68.15,59.45,61.53,52.76,High
37,Shanti Vihar,Residential,2020,11,Nov,69.06,59.31,61.53,52.76,High
37,Shanti Vihar,Residential,2020,12,Dec,68.96,59.26,61.53,52.76,High
37,Shanti Vihar,Residential,2021,1,Jan,69.72,60.36,61.53,52.76,High
37,Shanti Vihar,Residential,2021,2,Feb,70.16,59.98,61.53,52.76,High
37,Shanti Vihar,Residential,2021,3,Mar,70.3,60.58,61.53,52.76,High
37,Shanti Vihar,Residential,2021,4,Apr,70.17,60.96,61.53,52.76,High
37,Shanti Vihar,Residential,2021,5,May,71.18,60.65,61.53,52.76,High
37,Shanti Vihar,Residential,2021,6,Jun,71.64,61.56,61.53,52.76,Critical
37,Shanti Vihar,Residential,2021,7,Jul,71.37,61.15,61.53,52.76,Critical
37,Shanti Vihar,Residential,2021,8,Aug,71.22,61.25,61.53,52.76,Critical
37,Shanti Vihar,Residential,2021,9,Sep,70.9,60.6,61.53,52.76,High
37,Shanti Vihar,Residential,2021,10,Oct,71.09,61.41,61.53,52.76,Critical
37,Shanti Vihar,Residential,2021,11,Nov,70.44,61.38,61.53,52.76,High
37,Shanti Vihar,Residential,2021,12,Dec,69.97,60.46,61.53,52.76,High
37,Shanti Vihar,Residential,2022,1,Jan,71.91,62.02,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,2,Feb,71.68,61.89,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,3,Mar,72.44,62.39,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,4,Apr,73.58,62.74,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,5,May,72.53,63.36,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,6,Jun,73.8,62.72,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,7,Jul,73.54,62.9,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,8,Aug,72.91,62.71,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,9,Sep,72.74,62.33,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,10,Oct,72.91,62.22,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,11,Nov,72.94,62.53,61.53,52.76,Critical
37,Shanti Vihar,Residential,2022,12,Dec,72.59,62.3,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,1,Jan,72.91,62.29,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,2,Feb,73.32,62.14,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,3,Mar,73.12,62.56,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,4,Apr,74.21,63.33,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,5,May,74.27,63.57,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,6,Jun,73.93,63.55,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,7,Jul,74.03,63.6,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,8,Aug,73.73,63.03,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,9,Sep,73.8,63.21,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,10,Oct,73.51,63.13,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,11,Nov,73.06,62.1,61.53,52.76,Critical
37,Shanti Vihar,Residential,2023,12,Dec,73.06,62.73,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,1,Jan,73.58,62.27,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,2,Feb,73.54,62.28,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,3,Mar,74.73,62.92,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,4,Apr,74.98,63.73,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,5,May,74.42,63.31,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,6,Jun,75.12,63.6,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,7,Jul,74.82,63.61,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,8,Aug,73.77,62.88,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,9,Sep,74.37,63.18,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,10,Oct,74.26,63.76,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,11,Nov,74.65,63.17,61.53,52.76,Critical
37,Shanti Vihar,Residential,2024,12,Dec,73.54,63.1,61.53,52.76,Critical
38,Tilak Nagar,Residential,2020,1,Jan,67.3,59.99,61.41,53.67,High
38,Tilak Nagar,Residential,2020,2,Feb,68.26,60.22,61.41,53.67,High
38,Tilak Nagar,Residential,2020,3,Mar,67.77,60.09,61.41,53.67,High
38,Tilak Nagar,Residential,2020,4,Apr,68.49,60.55,61.41,53.67,High
38,Tilak Nagar,Residential,2020,5,May,69.33,61.17,61.41,53.67,High
38,Tilak Nagar,Residential,2020,6,Jun,69.14,60.77,61.41,53.67,High
38,Tilak Nagar,Residential,2020,7,Jul,69.6,60.91,61.41,53.67,High
38,Tilak Nagar,Residential,2020,8,Aug,69.35,60.71,61.41,53.67,High
38,Tilak Nagar,Residential,2020,9,Sep,68.18,60.02,61.41,53.67,High
38,Tilak Nagar,Residential,2020,10,Oct,68.22,60.82,61.41,53.67,High
38,Tilak Nagar,Residential,2020,11,Nov,69.02,60.87,61.41,53.67,High
38,Tilak Nagar,Residential,2020,12,Dec,68.38,60.37,61.41,53.67,High
38,Tilak Nagar,Residential,2021,1,Jan,69.61,61.07,61.41,53.67,High
38,Tilak Nagar,Residential,2021,2,Feb,70.38,61.65,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,3,Mar,70.58,61.94,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,4,Apr,70.97,62.41,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,5,May,71.66,62.38,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,6,Jun,71.68,62.57,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,7,Jul,70.96,62.55,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,8,Aug,70.28,62.44,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,9,Sep,70.16,62.01,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,10,Oct,70.5,62.29,61.41,53.67,Critical
38,Tilak Nagar,Residential,2021,11,Nov,70.53,61.34,61.41,53.67,High
38,Tilak Nagar,Residential,2021,12,Dec,70.21,61.35,61.41,53.67,High
38,Tilak Nagar,Residential,2022,1,Jan,72.39,63.02,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,2,Feb,72.4,62.83,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,3,Mar,72.5,63.28,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,4,Apr,73.38,64.12,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,5,May,73.02,64.14,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,6,Jun,72.67,63.66,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,7,Jul,72.96,63.51,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,8,Aug,72.41,63.84,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,9,Sep,72.75,63.63,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,10,Oct,73.32,63.8,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,11,Nov,73.0,63.4,61.41,53.67,Critical
38,Tilak Nagar,Residential,2022,12,Dec,71.77,63.44,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,1,Jan,72.4,63.24,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,2,Feb,72.77,63.35,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,3,Mar,73.17,64.02,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,4,Apr,73.78,63.85,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,5,May,73.74,64.64,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,6,Jun,74.34,65.14,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,7,Jul,74.41,64.76,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,8,Aug,73.08,64.45,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,9,Sep,73.42,63.85,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,10,Oct,73.71,64.5,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,11,Nov,73.54,63.66,61.41,53.67,Critical
38,Tilak Nagar,Residential,2023,12,Dec,73.14,63.43,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,1,Jan,73.43,63.83,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,2,Feb,73.45,64.25,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,3,Mar,73.62,64.9,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,4,Apr,73.61,64.34,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,5,May,74.79,64.9,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,6,Jun,74.8,64.9,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,7,Jul,74.8,64.75,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,8,Aug,74.9,64.87,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,9,Sep,74.49,64.13,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,10,Oct,74.31,64.53,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,11,Nov,73.64,64.43,61.41,53.67,Critical
38,Tilak Nagar,Residential,2024,12,Dec,73.32,64.22,61.41,53.67,Critical
