S_No,Location,City,Zone_Type,DPCC_Day_Std_dB,DPCC_Night_Std_dB,Year,Month,Month_Name,Noise_Day_dB,Noise_Night_dB,Excess_Day_dB,Excess_Night_dB,Zone_Category
26,Moti Nagar,Delhi,Residential,55,45,2023,3,Mar,66.69,55.31,11.69,10.31,High
26,Moti Nagar,Delhi,Residential,55,45,2023,4,Apr,66.96,55.35,11.96,10.35,High
26,Moti Nagar,Delhi,Residential,55,45,2023,5,May,67.5,55.63,12.5,10.63,High
26,Moti Nagar,Delhi,Residential,55,45,2023,6,Jun,66.91,55.58,11.91,10.58,High
26,Moti Nagar,Delhi,Residential,55,45,2023,7,Jul,66.95,55.56,11.95,10.56,High
26,Moti Nagar,Delhi,Residential,55,45,2023,8,Aug,66.69,55.54,11.69,10.54,High
26,Moti Nagar,Delhi,Residential,55,45,2023,9,Sep,66.01,55.23,11.01,10.23,High
26,Moti Nagar,Delhi,Residential,55,45,2023,10,Oct,66.25,55.55,11.25,10.55,High
26,Moti Nagar,Delhi,Residential,55,45,2023,11,Nov,66.38,55.18,11.38,10.18,High
26,Moti Nagar,Delhi,Residential,55,45,2023,12,Dec,65.58,54.96,10.58,9.96,High
26,Moti Nagar,Delhi,Residential,55,45,2024,1,Jan,66.46,55.12,11.46,10.12,High
26,Moti Nagar,Delhi,Residential,55,45,2024,2,Feb,66.37,55.32,11.37,10.32,High
26,Moti Nagar,Delhi,Residential,55,45,2024,3,Mar,66.82,55.77,11.82,10.77,High
26,Moti Nagar,Delhi,Residential,55,45,2024,4,Apr,67.81,56.01,12.81,11.01,High
26,Moti Nagar,Delhi,Residential,55,45,2024,5,May,67.52,56.07,12.52,11.07,High
26,Moti Nagar,Delhi,Residential,55,45,2024,6,Jun,67.58,56.31,12.58,11.31,High
26,Moti Nagar,Delhi,Residential,55,45,2024,7,Jul,67.61,55.53,12.61,10.53,High
26,Moti Nagar,Delhi,Residential,55,45,2024,8,Aug,66.91,55.64,11.91,10.64,High
26,Moti Nagar,Delhi,Residential,55,45,2024,9,Sep,66.92,55.36,11.92,10.36,High
26,Moti Nagar,Delhi,Residential,55,45,2024,10,Oct,67.3,55.85,12.3,10.85,High
26,Moti Nagar,Delhi,Residential,55,45,2024,11,Nov,66.85,55.35,11.85,10.35,High
26,Moti Nagar,Delhi,Residential,55,45,2024,12,Dec,66.56,55.43,11.56,10.43,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,1,Jan,63.98,53.28,8.98,8.28,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,2,Feb,64.42,53.53,9.42,8.53,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,3,Mar,64.87,54.15,9.87,9.15,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,4,Apr,64.82,54.46,9.82,9.46,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,5,May,65.62,54.32,10.62,9.32,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,6,Jun,65.78,54.59,10.78,9.59,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,7,Jul,64.97,54.6,9.97,9.6,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,8,Aug,65.11,54.19,10.11,9.19,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,9,Sep,65.14,53.8,10.14,8.8,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,10,Oct,65.22,54.15,10.22,9.15,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,11,Nov,65.01,53.47,10.01,8.47,High
27,Mukherji Nagar,Delhi,Residential,55,45,2020,12,Dec,64.18,53.38,9.18,8.38,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,1,Jan,65.61,54.69,10.61,9.69,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,2,Feb,65.52,54.66,10.52,9.66,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,3,Mar,66.27,55.02,11.27,10.02,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,4,Apr,66.91,55.33,11.91,10.33,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,5,May,66.27,55.53,11.27,10.53,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,6,Jun,66.94,55.47,11.94,10.47,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,7,Jul,66.49,55.52,11.49,10.52,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,8,Aug,66.83,55.36,11.83,10.36,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,9,Sep,66.15,55.29,11.15,10.29,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,10,Oct,66.39,55.26,11.39,10.26,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,11,Nov,65.91,54.75,10.91,9.75,High
27,Mukherji Nagar,Delhi,Residential,55,45,2021,12,Dec,65.5,54.73,10.5,9.73,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,1,Jan,66.48,55.22,11.48,10.22,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,2,Feb,66.46,55.62,11.46,10.62,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,3,Mar,66.97,56.06,11.97,11.06,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,4,Apr,67.45,55.95,12.45,10.95,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,5,May,67.63,56.2,12.63,11.2,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,6,Jun,68.44,56.6,13.44,11.6,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,7,Jul,68.04,56.3,13.04,11.3,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,8,Aug,67.22,55.93,12.22,10.93,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,9,Sep,67.1,56.17,12.1,11.17,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,10,Oct,67.2,56.28,12.2,11.28,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,11,Nov,67.42,56.17,12.42,11.17,High
27,Mukherji Nagar,Delhi,Residential,55,45,2022,12,Dec,66.5,55.54,11.5,10.54,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,1,Jan,67.47,55.48,12.47,10.48,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,2,Feb,66.72,55.42,11.72,10.42,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,3,Mar,67.88,55.82,12.88,10.82,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,4,Apr,68.01,56.49,13.01,11.49,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,5,May,68.45,56.69,13.45,11.69,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,6,Jun,68.66,57.06,13.66,12.06,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,7,Jul,67.96,56.36,12.96,11.36,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,8,Aug,67.71,56.47,12.71,11.47,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,9,Sep,67.93,56.29,12.93,11.29,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,10,Oct,68.2,56.16,13.2,11.16,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,11,Nov,68.02,56.4,13.02,11.4,High
27,Mukherji Nagar,Delhi,Residential,55,45,2023,12,Dec,67.18,56.06,12.18,11.06,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,1,Jan,66.99,55.9,11.99,10.9,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,2,Feb,67.42,56.34,12.42,11.34,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,3,Mar,67.94,56.75,12.94,11.75,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,4,Apr,68.94,56.94,13.94,11.94,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,5,May,68.97,56.8,13.97,11.8,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,6,Jun,68.89,57.45,13.89,12.45,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,7,Jul,68.89,56.89,13.89,11.89,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,8,Aug,68.3,56.29,13.3,11.29,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,9,Sep,67.93,56.98,12.93,11.98,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,10,Oct,68.08,56.84,13.08,11.84,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,11,Nov,68.35,56.25,13.35,11.25,High
27,Mukherji Nagar,Delhi,Residential,55,45,2024,12,Dec,67.55,56.29,12.55,11.29,High
28,Nand Nagri,Delhi,Residential,55,45,2020,1,Jan,63.3,53.17,8.3,8.17,High
28,Nand Nagri,Delhi,Residential,55,45,2020,2,Feb,63.08,53.01,8.08,8.01,High
28,Nand Nagri,Delhi,Residential,55,45,2020,3,Mar,64.06,53.35,9.06,8.35,High
28,Nand Nagri,Delhi,Residential,55,45,2020,4,Apr,64.61,53.25,9.61,8.25,High
28,Nand Nagri,Delhi,Residential,55,45,2020,5,May,64.86,53.23,9.86,8.23,High
28,Nand Nagri,Delhi,Residential,55,45,2020,6,Jun,65.15,53.86,10.15,8.86,High
28,Nand Nagri,Delhi,Residential,55,45,2020,7,Jul,64.76,53.71,9.76,8.71,High
28,Nand Nagri,Delhi,Residential,55,45,2020,8,Aug,64.39,53.33,9.39,8.33,High
28,Nand Nagri,Delhi,Residential,55,45,2020,9,Sep,63.88,53.06,8.88,8.06,High
28,Nand Nagri,Delhi,Residential,55,45,2020,10,Oct,64.6,53.69,9.6,8.69,High
28,Nand Nagri,Delhi,Residential,55,45,2020,11,Nov,63.94,53.11,8.94,8.11,High
28,Nand Nagri,Delhi,Residential,55,45,2020,12,Dec,63.17,52.93,8.17,7.93,High
28,Nand Nagri,Delhi,Residential,55,45,2021,1,Jan,64.87,54.19,9.87,9.19,High
28,Nand Nagri,Delhi,Residential,55,45,2021,2,Feb,64.68,53.92,9.68,8.92,High
28,Nand Nagri,Delhi,Residential,55,45,2021,3,Mar,65.56,54.53,10.56,9.53,High
28,Nand Nagri,Delhi,Residential,55,45,2021,4,Apr,65.85,54.43,10.85,9.43,High
28,Nand Nagri,Delhi,Residential,55,45,2021,5,May,66.42,54.94,11.42,9.94,High
28,Nand Nagri,Delhi,Residential,55,45,2021,6,Jun,66.17,55.27,11.17,10.27,High
28,Nand Nagri,Delhi,Residential,55,45,2021,7,Jul,66.29,54.73,11.29,9.73,High
28,Nand Nagri,Delhi,Residential,55,45,2021,8,Aug,65.72,54.61,10.72,9.61,High
28,Nand Nagri,Delhi,Residential,55,45,2021,9,Sep,65.28,54.41,10.28,9.41,High
28,Nand Nagri,Delhi,Residential,55,45,2021,10,Oct,65.16,54.78,10.16,9.78,High
28,Nand Nagri,Delhi,Residential,55,45,2021,11,Nov,65.01,54.6,10.01,9.6,High
28,Nand Nagri,Delhi,Residential,55,45,2021,12,Dec,64.72,53.86,9.72,8.86,High
28,Nand Nagri,Delhi,Residential,55,45,2022,1,Jan,65.54,54.44,10.54,9.44,High
28,Nand Nagri,Delhi,Residential,55,45,2022,2,Feb,66.25,54.2,11.25,9.2,High
28,Nand Nagri,Delhi,Residential,55,45,2022,3,Mar,66.82,55.17,11.82,10.17,High
28,Nand Nagri,Delhi,Residential,55,45,2022,4,Apr,66.6,55.08,11.6,10.08,High
28,Nand Nagri,Delhi,Residential,55,45,2022,5,May,67.62,55.31,12.62,10.31,High
28,Nand Nagri,Delhi,Residential,55,45,2022,6,Jun,67.11,55.93,12.11,10.93,High
28,Nand Nagri,Delhi,Residential,55,45,2022,7,Jul,67.08,55.21,12.08,10.21,High
28,Nand Nagri,Delhi,Residential,55,45,2022,8,Aug,66.75,54.99,11.75,9.99,High
28,Nand Nagri,Delhi,Residential,55,45,2022,9,Sep,66.78,55.31,11.78,10.31,High
28,Nand Nagri,Delhi,Residential,55,45,2022,10,Oct,66.83,55.37,11.83,10.37,High
28,Nand Nagri,Delhi,Residential,55,45,2022,11,Nov,66.84,55.0,11.84,10.0,High
28,Nand Nagri,Delhi,Residential,55,45,2022,12,Dec,65.5,54.69,10.5,9.69,High
28,Nand Nagri,Delhi,Residential,55,45,2023,1,Jan,66.62,54.6,11.62,9.6,High
28,Nand Nagri,Delhi,Residential,55,45,2023,2,Feb,66.21,55.08,11.21,10.08,High
28,Nand Nagri,Delhi,Residential,55,45,2023,3,Mar,66.89,55.2,11.89,10.2,High
28,Nand Nagri,Delhi,Residential,55,45,2023,4,Apr,67.58,56.06,12.58,11.06,High
28,Nand Nagri,Delhi,Residential,55,45,2023,5,May,67.65,55.62,12.65,10.62,High
28,Nand Nagri,Delhi,Residential,55,45,2023,6,Jun,67.41,56.05,12.41,11.05,High
28,Nand Nagri,Delhi,Residential,55,45,2023,7,Jul,67.68,55.8,12.68,10.8,High
28,Nand Nagri,Delhi,Residential,55,45,2023,8,Aug,67.1,55.38,12.1,10.38,High
28,Nand Nagri,Delhi,Residential,55,45,2023,9,Sep,66.63,55.57,11.63,10.57,High
28,Nand Nagri,Delhi,Residential,55,45,2023,10,Oct,67.33,55.29,12.33,10.29,High
28,Nand Nagri,Delhi,Residential,55,45,2023,11,Nov,67.2,55.41,12.2,10.41,High
28,Nand Nagri,Delhi,Residential,55,45,2023,12,Dec,66.55,54.63,11.55,9.63,High
28,Nand Nagri,Delhi,Residential,55,45,2024,1,Jan,66.26,55.17,11.26,10.17,High
28,Nand Nagri,Delhi,Residential,55,45,2024,2,Feb,66.93,55.76,11.93,10.76,High
28,Nand Nagri,Delhi,Residential,55,45,2024,3,Mar,67.58,55.75,12.58,10.75,High
28,Nand Nagri,Delhi,Residential,55,45,2024,4,Apr,67.54,56.25,12.54,11.25,High
28,Nand Nagri,Delhi,Residential,55,45,2024,5,May,67.86,56.53,12.86,11.53,High
28,Nand Nagri,Delhi,Residential,55,45,2024,6,Jun,68.23,56.72,13.23,11.72,High
28,Nand Nagri,Delhi,Residential,55,45,2024,7,Jul,68.07,56.07,13.07,11.07,High
28,Nand Nagri,Delhi,Residential,55,45,2024,8,Aug,67.47,55.83,12.47,10.83,High
28,Nand Nagri,Delhi,Residential,55,45,2024,9,Sep,67.51,55.82,12.51,10.82,High
28,Nand Nagri,Delhi,Residential,55,45,2024,10,Oct,67.45,55.97,12.45,10.97,High
28,Nand Nagri,Delhi,Residential,55,45,2024,11,Nov,67.32,55.27,12.32,10.27,High
28,Nand Nagri,Delhi,Residential,55,45,2024,12,Dec,66.81,55.1,11.81,10.1,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,1,Jan,61.81,51.06,6.81,6.06,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,2,Feb,61.85,51.33,6.85,6.33,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,3,Mar,62.72,52.39,7.72,7.39,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,4,Apr,63.17,52.24,8.17,7.24,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,5,May,63.7,52.43,8.7,7.43,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,6,Jun,63.78,52.36,8.78,7.36,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,7,Jul,63.76,52.66,8.76,7.66,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,8,Aug,62.68,51.9,7.68,6.9,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,9,Sep,62.83,51.81,7.83,6.81,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,10,Oct,63.23,52.05,8.23,7.05,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,11,Nov,63.34,52.14,8.34,7.14,High
29,Naraouji Nagar,Delhi,Residential,55,45,2020,12,Dec,62.25,51.71,7.25,6.71,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,1,Jan,63.78,52.49,8.78,7.49,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,2,Feb,63.5,52.82,8.5,7.82,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,3,Mar,64.52,53.23,9.52,8.23,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,4,Apr,64.31,53.24,9.31,8.24,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,5,May,64.98,53.58,9.98,8.58,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,6,Jun,65.69,53.52,10.69,8.52,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,7,Jul,64.93,53.8,9.93,8.8,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,8,Aug,65.07,53.22,10.07,8.22,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,9,Sep,64.42,53.31,9.42,8.31,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,10,Oct,64.55,53.38,9.55,8.38,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,11,Nov,64.31,52.59,9.31,7.59,High
29,Naraouji Nagar,Delhi,Residential,55,45,2021,12,Dec,63.77,52.73,8.77,7.73,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,1,Jan,64.44,53.71,9.44,8.71,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,2,Feb,64.53,53.42,9.53,8.42,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,3,Mar,65.8,53.73,10.8,8.73,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,4,Apr,65.56,54.07,10.56,9.07,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,5,May,66.21,54.34,11.21,9.34,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,6,Jun,65.88,54.39,10.88,9.39,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,7,Jul,65.65,54.18,10.65,9.18,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,8,Aug,65.61,54.08,10.61,9.08,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,9,Sep,64.86,54.11,9.86,9.11,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,10,Oct,65.56,54.38,10.56,9.38,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,11,Nov,65.31,54.02,10.31,9.02,High
29,Naraouji Nagar,Delhi,Residential,55,45,2022,12,Dec,64.72,53.67,9.72,8.67,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,1,Jan,65.03,53.58,10.03,8.58,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,2,Feb,65.67,53.98,10.67,8.98,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,3,Mar,65.84,53.94,10.84,8.94,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,4,Apr,65.78,54.46,10.78,9.46,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,5,May,66.44,54.48,11.44,9.48,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,6,Jun,66.64,55.12,11.64,10.12,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,7,Jul,66.37,54.27,11.37,9.27,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,8,Aug,65.87,54.14,10.87,9.14,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,9,Sep,65.6,54.12,10.6,9.12,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,10,Oct,65.78,54.15,10.78,9.15,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,11,Nov,65.57,53.99,10.57,8.99,High
29,Naraouji Nagar,Delhi,Residential,55,45,2023,12,Dec,64.27,54.11,9.27,9.11,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,1,Jan,65.67,53.92,10.67,8.92,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,2,Feb,65.6,53.97,10.6,8.97,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,3,Mar,66.62,54.98,11.62,9.98,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,4,Apr,66.64,55.0,11.64,10.0,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,5,May,66.94,54.73,11.94,9.73,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,6,Jun,67.0,55.23,12.0,10.23,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,7,Jul,66.59,54.86,11.59,9.86,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,8,Aug,66.38,54.68,11.38,9.68,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,9,Sep,66.21,54.39,11.21,9.39,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,10,Oct,66.22,54.54,11.22,9.54,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,11,Nov,66.34,54.08,11.34,9.08,High
29,Naraouji Nagar,Delhi,Residential,55,45,2024,12,Dec,65.79,54.38,10.79,9.38,High
30,New Friends Colony,Delhi,Residential,55,45,2020,1,Jan,61.22,50.08,6.22,5.08,High
30,New Friends Colony,Delhi,Residential,55,45,2020,2,Feb,61.41,50.79,6.41,5.79,High
30,New Friends Colony,Delhi,Residential,55,45,2020,3,Mar,61.85,51.1,6.85,6.1,High
30,New Friends Colony,Delhi,Residential,55,45,2020,4,Apr,62.88,51.53,7.88,6.53,High
30,New Friends Colony,Delhi,Residential,55,45,2020,5,May,62.57,51.28,7.57,6.28,High
30,New Friends Colony,Delhi,Residential,55,45,2020,6,Jun,62.92,51.76,7.92,6.76,High
30,New Friends Colony,Delhi,Residential,55,45,2020,7,Jul,62.72,51.39,7.72,6.39,High
30,New Friends Colony,Delhi,Residential,55,45,2020,8,Aug,62.43,51.69,7.43,6.69,High
30,New Friends Colony,Delhi,Residential,55,45,2020,9,Sep,62.3,51.19,7.3,6.19,High
30,New Friends Colony,Delhi,Residential,55,45,2020,10,Oct,62.25,51.33,7.25,6.33,High
30,New Friends Colony,Delhi,Residential,55,45,2020,11,Nov,62.3,50.97,7.3,5.97,High
30,New Friends Colony,Delhi,Residential,55,45,2020,12,Dec,61.41,50.71,6.41,5.71,High
30,New Friends Colony,Delhi,Residential,55,45,2021,1,Jan,62.57,51.53,7.57,6.53,High
30,New Friends Colony,Delhi,Residential,55,45,2021,2,Feb,62.98,51.99,7.98,6.99,High
30,New Friends Colony,Delhi,Residential,55,45,2021,3,Mar,63.63,52.29,8.63,7.29,High
30,New Friends Colony,Delhi,Residential,55,45,2021,4,Apr,64.21,52.42,9.21,7.42,High
30,New Friends Colony,Delhi,Residential,55,45,2021,5,May,64.63,52.45,9.63,7.45,High
30,New Friends Colony,Delhi,Residential,55,45,2021,6,Jun,64.51,53.1,9.51,8.1,High
30,New Friends Colony,Delhi,Residential,55,45,2021,7,Jul,63.8,52.78,8.8,7.78,High
30,New Friends Colony,Delhi,Residential,55,45,2021,8,Aug,64.02,52.06,9.02,7.06,High
30,New Friends Colony,Delhi,Residential,55,45,2021,9,Sep,63.63,51.9,8.63,6.9,High
30,New Friends Colony,Delhi,Residential,55,45,2021,10,Oct,63.46,52.93,8.46,7.93,High
30,New Friends Colony,Delhi,Residential,55,45,2021,11,Nov,63.25,52.07,8.25,7.07,High
30,New Friends Colony,Delhi,Residential,55,45,2021,12,Dec,62.75,52.31,7.75,7.31,High
30,New Friends Colony,Delhi,Residential,55,45,2022,1,Jan,63.24,52.29,8.24,7.29,High
30,New Friends Colony,Delhi,Residential,55,45,2022,2,Feb,64.27,53.07,9.27,8.07,High
30,New Friends Colony,Delhi,Residential,55,45,2022,3,Mar,64.47,52.85,9.47,7.85,High
30,New Friends Colony,Delhi,Residential,55,45,2022,4,Apr,65.42,53.62,10.42,8.62,High
30,New Friends Colony,Delhi,Residential,55,45,2022,5,May,65.37,53.34,10.37,8.34,High
30,New Friends Colony,Delhi,Residential,55,45,2022,6,Jun,65.39,53.67,10.39,8.67,High
30,New Friends Colony,Delhi,Residential,55,45,2022,7,Jul,65.08,53.69,10.08,8.69,High
30,New Friends Colony,Delhi,Residential,55,45,2022,8,Aug,64.92,52.98,9.92,7.98,High
30,New Friends Colony,Delhi,Residential,55,45,2022,9,Sep,64.84,53.16,9.84,8.16,High
30,New Friends Colony,Delhi,Residential,55,45,2022,10,Oct,64.87,53.59,9.87,8.59,High
30,New Friends Colony,Delhi,Residential,55,45,2022,11,Nov,64.12,52.99,9.12,7.99,High
30,New Friends Colony,Delhi,Residential,55,45,2022,12,Dec,63.67,52.29,8.67,7.29,High
30,New Friends Colony,Delhi,Residential,55,45,2023,1,Jan,64.19,53.3,9.19,8.3,High
30,New Friends Colony,Delhi,Residential,55,45,2023,2,Feb,63.84,52.99,8.84,7.99,High
30,New Friends Colony,Delhi,Residential,55,45,2023,3,Mar,65.06,53.42,10.06,8.42,High
30,New Friends Colony,Delhi,Residential,55,45,2023,4,Apr,65.27,53.34,10.27,8.34,High
30,New Friends Colony,Delhi,Residential,55,45,2023,5,May,65.66,53.65,10.66,8.65,High
30,New Friends Colony,Delhi,Residential,55,45,2023,6,Jun,65.25,54.24,10.25,9.24,High
30,New Friends Colony,Delhi,Residential,55,45,2023,7,Jul,65.64,53.71,10.64,8.71,High
30,New Friends Colony,Delhi,Residential,55,45,2023,8,Aug,65.16,53.71,10.16,8.71,High
30,New Friends Colony,Delhi,Residential,55,45,2023,9,Sep,64.96,53.58,9.96,8.58,High
30,New Friends Colony,Delhi,Residential,55,45,2023,10,Oct,65.03,53.86,10.03,8.86,High
30,New Friends Colony,Delhi,Residential,55,45,2023,11,Nov,64.88,53.34,9.88,8.34,High
30,New Friends Colony,Delhi,Residential,55,45,2023,12,Dec,63.88,52.96,8.88,7.96,High
30,New Friends Colony,Delhi,Residential,55,45,2024,1,Jan,64.39,53.07,9.39,8.07,High
30,New Friends Colony,Delhi,Residential,55,45,2024,2,Feb,64.6,53.19,9.6,8.19,High
30,New Friends Colony,Delhi,Residential,55,45,2024,3,Mar,65.93,54.07,10.93,9.07,High
30,New Friends Colony,Delhi,Residential,55,45,2024,4,Apr,66.28,53.76,11.28,8.76,High
30,New Friends Colony,Delhi,Residential,55,45,2024,5,May,66.12,53.94,11.12,8.94,High
30,New Friends Colony,Delhi,Residential,55,45,2024,6,Jun,66.13,54.22,11.13,9.22,High
30,New Friends Colony,Delhi,Residential,55,45,2024,7,Jul,66.21,54.02,11.21,9.02,High
30,New Friends Colony,Delhi,Residential,55,45,2024,8,Aug,65.87,54.02,10.87,9.02,High
30,New Friends Colony,Delhi,Residential,55,45,2024,9,Sep,65.98,53.5,10.98,8.5,High
30,New Friends Colony,Delhi,Residential,55,45,2024,10,Oct,65.91,54.23,10.91,9.23,High
30,New Friends Colony,Delhi,Residential,55,45,2024,11,Nov,65.06,53.9,10.06,8.9,High
30,New Friends Colony,Delhi,Residential,55,45,2024,12,Dec,64.78,53.25,9.78,8.25,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,1,Jan,62.49,52.06,7.49,7.06,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,2,Feb,63.41,52.4,8.41,7.4,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,3,Mar,63.7,52.64,8.7,7.64,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,4,Apr,63.71,53.22,8.71,8.22,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,5,May,63.86,53.12,8.86,8.12,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,6,Jun,64.41,53.42,9.41,8.42,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,7,Jul,63.96,53.18,8.96,8.18,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,8,Aug,63.87,53.05,8.87,8.05,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,9,Sep,63.25,52.74,8.25,7.74,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,10,Oct,64.0,53.18,9.0,8.18,High
31,Paschim Vihar,Delhi,Residential,55,45,2020,11,Nov,63.06,52.77,8.06,7.77,High
